"","subj","word","rt","acc","wordLength","realpseudo","visit_age"
"30895",82,"farmer",0.66966,1,6,"real","12.92"
"30896",82,"toy",0.55239,1,3,"real","12.92"
"30897",82,"at",0.957395,1,2,"real","12.92"
"30898",82,"cas",0.975555,1,3,"pseudo","12.92"
"30899",82,"hencory",1.03237,1,7,"pseudo","12.92"
"30900",82,"faster",0.572505,1,6,"real","12.92"
"30901",82,"fror",1.735345,1,4,"pseudo","12.92"
"30902",82,"here",0.542065,1,4,"real","12.92"
"30903",82,"guoys",0.78582,1,5,"pseudo","12.92"
"30904",82,"bledge",1.532255,1,6,"pseudo","12.92"
"30905",82,"huge",0.620335,1,4,"real","12.92"
"30906",82,"gibs",0.599635,1,4,"pseudo","12.92"
"30907",82,"went",0.465515,1,4,"real","12.92"
"30908",82,"coth",0.63216,1,4,"pseudo","12.92"
"30909",82,"zembering",1.935165,1,9,"pseudo","12.92"
"30910",82,"my",0.908505,1,2,"real","12.92"
"30911",82,"chance",1.28378,1,6,"real","12.92"
"30912",82,"bams",0.61945,1,4,"pseudo","12.92"
"30913",82,"yammering",1.49297,0,9,"real","12.92"
"30914",82,"tate",1.08395,1,4,"pseudo","12.92"
"30915",82,"spring",1.16518,1,6,"real","12.92"
"30916",82,"winner",0.647535,1,6,"real","12.92"
"30917",82,"mystery",0.55214,1,7,"real","12.92"
"30918",82,"custom",0.461955,1,6,"real","12.92"
"30919",82,"want",0.909215,1,4,"real","12.92"
"30920",82,"hand",0.90432,1,4,"real","12.92"
"30921",82,"away",0.53588,1,4,"real","12.92"
"30922",82,"begin",0.466335,1,5,"real","12.92"
"30923",82,"take",0.41953,1,4,"real","12.92"
"30924",82,"inpant",0.922785,1,6,"pseudo","12.92"
"30925",82,"invent",1.0279,1,6,"real","12.92"
"30926",82,"guess",0.61628,1,5,"real","12.92"
"30927",82,"slellen",0.751895,1,7,"pseudo","12.92"
"30928",82,"duttery",0.699245,1,7,"pseudo","12.92"
"30929",82,"sausage",0.40365,0,7,"real","12.92"
"30930",82,"am",0.652505,1,2,"real","12.92"
"30931",82,"benon",0.694385,1,5,"pseudo","12.92"
"30932",82,"beeltisul",1.138115,1,9,"pseudo","12.92"
"30933",82,"charks",0.658885,1,6,"pseudo","12.92"
"30934",82,"hant",0.651215,1,4,"pseudo","12.92"
"30935",82,"soth",0.651495,1,4,"pseudo","12.92"
"30936",82,"cibsus",1.07163,1,6,"pseudo","12.92"
"30937",82,"freat",0.603945,1,5,"pseudo","12.92"
"30938",82,"piscil",0.650305,1,6,"pseudo","12.92"
"30939",82,"blans",0.60418,1,5,"pseudo","12.92"
"30940",82,"mistake",0.63587,1,7,"real","12.92"
"30941",82,"ge",0.66953,1,2,"pseudo","12.92"
"30942",82,"just",0.650235,1,4,"real","12.92"
"30943",82,"pencil",0.792585,1,6,"real","12.92"
"30944",82,"up",0.637295,1,2,"real","12.92"
"30945",82,"mot",0.51473,1,3,"pseudo","12.92"
"30946",82,"waay",1.06598,1,4,"pseudo","12.92"
"30947",82,"if",0.737595,1,2,"real","12.92"
"30948",82,"holily",0.66244,1,6,"pseudo","12.92"
"30949",82,"cotplicant",0.617405,1,10,"pseudo","12.92"
"30950",82,"ag",1.01723,1,2,"pseudo","12.92"
"30951",82,"uoy",1.781875,1,3,"pseudo","12.92"
"30952",82,"from",0.754405,1,4,"real","12.92"
"30953",82,"wase",0.63826,1,4,"pseudo","12.92"
"30954",82,"wews",0.594225,1,4,"pseudo","12.92"
"30955",82,"compliment",0.5755,1,10,"real","12.92"
"30956",82,"bot",0.870655,0,3,"pseudo","12.92"
"30957",82,"swollen",1.487745,1,7,"real","12.92"
"30958",82,"family",0.707865,1,6,"real","12.92"
"30959",82,"truck",1.63537,1,5,"real","12.92"
"30960",82,"ball",0.72303,1,4,"real","12.92"
"30961",82,"trull",0.72234,1,5,"pseudo","12.92"
"30962",82,"ganner",0.704705,1,6,"pseudo","12.92"
"30963",82,"go",0.6377,1,2,"real","12.92"
"30964",82,"orn",0.656305,1,3,"pseudo","12.92"
"30965",82,"best",0.59035,1,4,"real","12.92"
"30966",82,"circus",0.68588,1,6,"real","12.92"
"30967",82,"ujst",0.992825,1,4,"pseudo","12.92"
"30968",82,"bere",0.813155,1,4,"pseudo","12.92"
"30969",82,"hot",1.23635,1,3,"real","12.92"
"30970",82,"hktni",0.622965,1,5,"pseudo","12.92"
"30971",82,"black",0.599015,1,5,"real","12.92"
"30972",82,"some",0.854165,1,4,"real","12.92"
"30973",82,"ud",0.588285,1,2,"pseudo","12.92"
"30974",82,"reeh",0.570865,0,4,"pseudo","12.92"
"30975",82,"his",0.5397,1,3,"real","12.92"
"30976",82,"drustion",0.686625,1,8,"pseudo","12.92"
"30977",82,"shine",0.615595,1,5,"real","12.92"
"30978",82,"mistive",0.724175,1,7,"pseudo","12.92"
"30979",82,"beautiful",0.641655,1,9,"real","12.92"
"30980",82,"hus",0.520435,1,3,"pseudo","12.92"
"30981",82,"purshare",0.62829,1,8,"pseudo","12.92"
