"","rt"
"6331",1.04276
"6332",2.11949
"6333",1.01964
"6334",0.97725
"6335",1.70277
"6336",1.08519
"6337",2.36867
"6338",1.21044
"6339",0.900345
"6340",1.671695
"6341",0.824465
"6342",3.74075
"6343",2.91281
"6344",10.190745
"6345",0.207675
"6346",2.205615
"6347",1.320085
"6348",1.03928
"6349",3.09621
"6350",1.022205
"6351",1.20558
"6352",0.89988
"6353",1.19309
"6354",1.06841
"6355",1.603615
"6356",1.2855
"6357",3.046415
"6358",1.25447
"6359",1.958295
"6360",1.667505
"6361",12.043875
"6362",1.677095
"6363",1.644545
"6364",1.099605
"6365",1.422765
"6366",1.33399
"6367",1.62709
"6368",1.189325
"6369",1.505265
"6370",1.75168
"6371",3.7541
"6372",1.345325
"6373",5.639145
"6374",3.382425
"6375",0.92706
"6376",0.81812
"6377",1.044055
"6378",4.0046
"6379",1.502895
"6380",1.776785
"6381",0.94062
"6382",2.042705
"6383",1.03632
"6384",0.730445
"6385",1.09227
"6386",2.87468
"6387",1.708855
"6388",1.237585
"6389",0.985535
"6390",1.11083
"6391",1.69558
"6392",0.83824
"6393",2.09057
"6394",1.986355
"6395",1.9905
"6396",5.88192
"6397",11.23038
"6398",1.551315
"6399",1.067135
"6400",1.87353
"6401",2.13514
"6402",1.21345
"6403",0.99768
"6404",3.21856
"6405",0.75258
"6406",1.449085
"6407",1.764655
"6408",1.42056
"6409",2.721985
"6410",2.500425
"6411",1.334815
"6412",1.33274
"6413",1.56895
"6414",2.420125
"6415",1.86982
"6416",1.14563
"6417",2.38884
"6418",2.861195
"6419",1.134675
"6420",3.80623
"6421",2.898915
"6422",0.75858
"6423",1.3098
"6424",3.821725
"6425",1.12543
"6426",1.045205
"6427",1.09476
"6428",1.23931
"6429",0.95445
"6430",1.48912
"6431",0.704795
"6432",0.793775
"6433",0.9193
"6434",1.25193
"6435",0.88864
"6436",1.8485
"6437",1.252425
"6438",1.810775
"6439",2.301895
"6440",3.2369
"6441",1.167975
"6442",1.551435
"6443",1.370495
"6444",2.109805
"6445",1.01619
"6446",1.31769
"6447",1.842785
"6448",2.109925
"6449",1.81779
"6450",1.455585
"6451",1.251925
"6452",0.984955
"6453",0.681425
"6454",1.326725
"6455",0.892485
"6456",0.682135
"6457",0.839605
"6458",1.100765
"6459",1.54146
"6460",0.96543
"6461",1.058695
"6462",1.03541
"6463",0.851265
"6464",0.827915
"6465",0.76802
"6466",1.017195
"6467",1.88531
"6468",2.12263
"6469",0.967445
"6470",1.16862
"6471",1.77065
"6472",0.81848
"6473",1.35079
"6474",1.15124
"6475",0.76896
"6476",0.9002
"6477",1.154965
"6478",1.337285
"6479",0.97691
"6480",0.83325
"6481",0.82473
"6482",0.869235
"6483",0.86787
"6484",1.75181
"6485",1.37346
"6486",1.355815
"6487",1.810285
"6488",1.00585
"6489",1.65217
"6490",1.26914
"6491",1.220785
"6492",2.05176
"6493",1.58404
"6494",1.33497
"6495",1.11892
"6496",1.535735
"6497",0.840465
"6498",0.892095
"6499",0.852725
"6500",0.94359
"6501",1.25353
"6502",0.970285
"6503",0.671245
"6504",0.68308
"6505",0.876555
"6506",0.837195
"6507",0.65973
"6508",0.906425
"6509",0.65443
"6510",1.131795
"6511",0.63364
"6512",0.81802
"6513",0.79915
"6514",0.904465
"6515",0.60153
"6516",0.93309
"6517",0.618575
"6518",0.51708
"6519",0.45055
"6520",0.750985
"6521",0.53385
"6522",0.46736
"6523",0.45091
"6524",0.501025
"6525",0.184405
"6526",0.334935
"6527",0.467095
"6528",0.466345
"6529",0.51684
"6530",0.65139
"6531",0.6679
"6532",0.99975
"6533",0.58408
"6534",0.534295
"6535",1.551005
"6536",0.68481
"6537",0.833495
"6538",0.60124
"6539",0.767755
"6540",0.750385
"6541",0.668135
"6542",0.968485
"6543",0.93312
"6544",1.001695
"6545",0.932975
"6546",0.936165
"6547",0.759105
"6548",1.198905
"6549",1.882505
"6550",1.649315
"6551",0.82414
"6552",0.55448
"6553",0.81968
"6554",0.82107
"6555",0.483295
"6556",0.52565
"6557",0.81543
"6558",0.925625
"6559",0.855945
"6560",0.565455
"6561",0.76619
"6562",0.69403
"6563",0.687215
"6564",1.36617
"6565",2.950315
"6566",0.968275
"6567",0.469885
"6568",0.887425
"6569",0.88217
"6570",0.666315
"6571",1.154235
"6572",1.120965
"6573",0.85979
"6574",0.73849
"6575",0.790715
"6576",0.73333
"6577",1.81749
"6578",0.532285
"6579",0.901715
"6580",1.03758
"6581",2.542875
"6582",0.77659
"6583",1.087315
"6584",1.209275
"6585",0.876135
"6586",1.28231
"6587",0.915115
"6588",1.07083
"6589",1.115535
"6590",0.802155
"6591",0.757815
"6592",1.405205
"6593",0.6926
"6594",1.156705
"6595",0.9027
"6596",1.532945
"6597",0.799425
"6598",1.139255
"6599",1.053125
"6600",3.50978
"6601",1.10255
"6602",1.034165
"6603",0.997635
"6604",0.933345
"6605",0.745285
"6606",1.02029
"6607",0.90001
"6608",0.83399
"6609",1.46789
"6610",0.76712
"6611",1.120705
"6612",1.300825
"6613",0.886855
"6614",0.853915
"6615",0.953905
"6616",1.00075
"6617",1.22314
"6618",8.57948
"6619",1.45102
"6620",0.750245
"6621",0.800495
"6622",0.564485
"6623",1.01654
"6624",0.921055
"6625",0.70268
"6626",0.749585
"6627",0.6823
"6628",0.888395
"6629",0.63287
"6630",1.491345
"6631",0.66563
"6632",0.69824
"6633",0.822255
"6634",6.282785
"6635",1.18195
"6636",0.851295
"6637",0.85704
"6638",2.604495
"6639",0.932295
"6640",11.61617
"6641",0.95474
"6642",1.082405
"6643",0.7755
"6644",1.76677
"6645",0.95075
"6646",1.616405
"6647",0.68479
"6648",1.20115
"6649",0.917505
"6650",0.866985
"6651",1.384855
"6652",1.168395
"6653",0.96762
"6654",1.1019
"6655",1.267515
"6656",0.98514
"6657",0.66773
"6658",1.23312
"6659",0.699515
"6660",0.95356
"6661",0.78972
"6662",0.66693
"6663",0.716845
"6664",0.90352
"6665",2.08209
"6666",1.174555
"6667",0.50464
"6668",0.78216
"6669",0.61656
"6670",0.949515
"6671",0.71633
"6672",1.63251
"6673",1.57085
"6674",1.231725
"6675",1.21549
"6676",1.31546
"6677",1.686265
"6678",1.58201
"6679",0.96623
"6680",1.40363
"6681",3.38987
"6682",1.734805
"6683",0.83705
"6684",0.691415
"6685",1.183765
"6686",1.105565
"6687",0.80278
"6688",0.93931
"6689",0.789275
"6690",0.953095
"6691",0.821265
"6692",1.432935
"6693",0.98344
"6694",0.957925
"6695",1.16625
"6696",1.003805
"6697",0.832985
"6698",0.674715
"6699",1.186565
"6700",0.83854
"6701",0.900595
"6702",0.60401
"6703",1.21393
"6704",0.749415
"6705",0.50168
"6706",1.732515
"6707",0.965235
"6708",1.46998
"6709",0.59978
"6710",1.036765
"6711",0.88829
"6712",1.31805
"6713",0.70333
"6714",0.885255
"6715",2.00162
"6716",1.820945
"6717",0.98561
"6718",1.31799
"6719",0.61538
"6720",0.832125
"6721",0.785945
"6722",1.001845
"6723",0.932445
"6724",0.772325
"6725",1.18443
"6726",0.83098
"6727",0.76725
"6728",1.23361
"6729",1.15318
"6730",0.54983
"6731",2.16745
"6732",5.48348
"6733",0.90187
"6734",0.919555
"6735",0.98343
"6736",1.116035
"6737",3.534155
"6738",1.034245
"6739",1.24957
"6740",1.767325
"6741",0.80062
"6742",1.050465
"6743",1.00096
"6744",1.03375
"6745",1.030815
"6746",0.86619
"6747",0.942995
"6748",0.87485
"6749",0.605755
"6750",1.05281
"6751",0.85883
"6752",1.09903
"6753",0.76666
"6754",1.63872
"6755",0.624355
"6756",0.96678
"6757",0.571805
"6758",1.05375
"6759",1.382145
"6760",3.36566
"6761",0.80313
"6762",0.731985
"6763",0.73496
"6764",1.07646
"6765",0.981715
"6766",0.93204
"6767",0.48414
"6768",0.899695
"6769",0.69889
"6770",0.216435
"6771",0.483035
"6772",0.536385
"6773",0.938345
"6774",1.016085
"6775",0.8235
"6776",0.882405
"6777",0.616055
"6778",1.35066
"6779",0.46583
"6780",1.0659
"6781",0.38428
"6782",2.334935
"6783",5.142575
"6784",1.20018
"6785",1.393095
"6786",0.76582
"6787",3.666795
"6788",1.448895
"6789",1.15056
"6790",0.83336
"6791",0.8845
"6792",0.917845
"6793",0.4508
"6794",1.118355
"6795",4.83297
"6796",1.050665
"6797",0.88571
"6798",0.966975
"6799",1.15189
"6800",1.50048
"6801",1.367365
"6802",0.94748
"6803",0.768945
"6804",0.69949
"6805",1.201315
"6806",1.084075
"6807",0.91313
"6808",1.348525
"6809",0.8179
"6810",0.895965
"6811",0.83761
"6812",1.081805
"6813",0.71874
"6814",0.99966
"6815",0.798655
"6816",1.41374
"6817",0.82004
"6818",0.66685
"6819",0.919305
"6820",0.88697
"6821",1.454105
"6822",1.022925
"6823",0.90083
"6824",0.86586
"6825",0.99971
"6826",0.865695
"6827",0.73393
"6828",0.8332
"6829",0.98497
"6830",0.81264
"6831",0.598595
"6832",0.382835
"6833",0.289675
"6834",0.787125
"6835",1.402765
"6836",0.73287
"6837",0.4742
"6838",0.79301
"6839",1.076485
"6840",0.837685
"6841",0.670575
"6842",0.82157
"6843",0.50243
"6844",0.40847
"6845",1.90385
"6846",0.632395
"6847",0.757845
"6848",1.06573
"6849",0.673245
"6850",0.772915
"6851",0.666075
"6852",1.05834
"6853",0.64849
"6854",0.771435
"6855",0.601945
"6856",0.540575
"6857",0.792065
"6858",0.93652
"6859",0.920395
"6860",0.69954
"6861",0.806905
"6862",0.865515
"6863",0.72486
"6864",7.34728
"6865",4.292635
"6866",1.060155
"6867",0.867345
"6868",0.827355
"6869",0.717205
"6870",0.907545
"6871",0.78404
"6872",0.751465
"6873",0.967745
"6874",0.822635
"6875",0.766585
"6876",0.63327
"6877",0.649705
"6878",0.73265
"6879",0.63699
"6880",0.799735
"6881",0.31802
"6882",0.767045
"6883",0.683355
"6884",0.642995
"6885",1.26679
"6886",0.799285
"6887",0.683235
"6888",0.948995
"6889",0.67161
"6890",2.049405
"6891",0.916815
"6892",0.86817
"6893",0.78426
"6894",0.734475
"6895",0.751605
"6896",1.7344
"6897",0.785015
"6898",0.751835
"6899",0.81855
"6900",0.86852
"6901",0.94599
"6902",0.602175
"6903",0.917155
"6904",0.81707
"6905",1.247165
"6906",0.685405
"6907",0.680345
"6908",0.783255
"6909",0.512125
"6910",0.66591
"6911",0.72059
"6912",0.599105
"6913",0.77034
"6914",0.80188
"6915",0.933255
"6916",4.336415
"6917",0.939235
"6918",0.93308
"6919",0.65252
"6920",0.647365
"6921",0.8347
"6922",0.499805
"6923",0.74608
"6924",2.95057
"6925",0.7887
"6926",0.66238
"6927",2.152055
"6928",1.066905
"6929",1.396575
"6930",0.814795
"6931",0.666335
"6932",1.039835
"6933",1.25273
"6934",0.608845
"6935",2.90518
"6936",0.643555
"6937",1.149955
"6938",0.773295
"6939",0.803885
"6940",3.19084
"6941",0.800625
"6942",0.648835
"6943",1.10732
"6944",0.64831
"6945",0.84032
"6946",0.873645
"6947",1.99861
"6948",0.77166
"6949",0.916595
"6950",0.837655
"6951",1.307095
"6952",0.7237
"6953",1.00398
"6954",0.559545
"6955",0.638225
"6956",0.87167
"6957",0.732765
"6958",0.705015
"6959",0.9712
"6960",1.35046
"6961",0.68867
"6962",1.022475
"6963",0.666235
"6964",0.822045
"6965",0.653445
"6966",8.89068
"6967",0.875065
"6968",0.684175
"6969",0.83353
"6970",5.617765
"6971",0.666335
"6972",0.849935
"6973",0.583645
"6974",0.70101
"6975",0.718675
"6976",0.818595
"6977",1.03349
"6978",0.717625
"6979",0.99984
"6980",0.883695
"6981",0.734695
"6982",0.783915
"6983",1.001845
"6984",0.83461
"6985",1.01748
"6986",0.902165
"6987",1.567885
"6988",1.15128
"6989",1.20047
"6990",1.584575
"6991",4.11647
"6992",0.667335
"6993",0.76698
"6994",0.851255
"6995",1.08435
"6996",0.86804
"6997",2.267505
"6998",1.001775
"6999",1.43672
"7000",0.93242
"7001",2.384255
"7002",2.164315
"7003",2.032865
"7004",1.25534
"7005",2.47198
"7006",1.58187
"7007",1.270645
"7008",2.281805
"7009",5.24731
"7010",1.05085
"7011",2.877665
"7012",1.19837
"7013",1.517515
"7014",1.40036
"7015",1.14976
"7016",1.55891
"7017",4.86705
"7018",2.749475
"7019",0.89893
"7020",1.308915
"7021",0.96532
"7022",1.02372
"7023",0.863735
"7024",1.432865
"7025",0.80388
"7026",1.736855
"7027",0.894735
"7028",2.35
"7029",1.819455
"7030",1.99973
"7031",1.338345
"7032",1.27
"7033",0.98594
"7034",1.417005
"7035",0.987235
"7036",0.690865
"7037",1.44967
"7038",1.29841
"7039",1.46742
"7040",2.74153
"7041",1.48428
"7042",0.91475
"7043",3.366835
"7044",1.09923
"7045",0.788385
"7046",0.66533
"7047",1.73787
"7048",0.474355
"7049",1.16647
"7050",1.862765
"7051",1.058855
"7052",1.08396
"7053",0.799325
"7054",0.6832
"7055",1.4904
"7056",1.57376
"7057",3.577945
"7058",1.4684
"7059",0.79739
"7060",3.59905
"7061",4.69996
"7062",1.98319
"7063",0.214555
"7064",0.864435
"7065",1.5492
"7066",1.56549
"7067",0.251745
"7068",0.991785
"7069",0.826055
"7070",0.49785
"7071",0.25227
"7072",0.983035
"7073",0.81644
"7074",0.33862
"7075",0.45385
"7076",0.367935
"7077",0.501905
"7078",0.871145
"7079",6.70717
"7080",0.83372
"7081",0.83199
"7082",0.829645
"7083",0.66823
"7084",0.36755
"7085",0.449095
"7086",0.3008
"7087",0.33597
"7088",0.302295
"7089",0.18659
"7090",0.48608
"7091",0.385845
"7092",0.357825
"7093",0.314415
"7094",0.353505
"7095",0.3298
"7096",0.322065
"7097",0.30579
"7098",0.299375
"7099",0.652475
"7100",0.366485
"7101",1.103355
"7102",0.7484
"7103",0.392635
"7104",0.381845
"7105",0.332205
"7106",0.37088
"7107",0.63581
"7108",0.29675
"7109",0.32968
"7110",0.334265
"7111",0.67056
"7112",0.48032
"7113",0.5125
"7114",0.30103
"7115",0.2858
"7116",0.31751
"7117",0.28336
"7118",0.31532
"7119",0.29779
"7120",0.29457
"7121",0.28782
"7122",0.340835
"7123",0.271895
"7124",0.339445
"7125",0.488415
"7126",0.55337
"7127",0.590475
"7128",0.571875
"7129",0.87154
"7130",0.80071
"7131",0.571535
"7132",0.36273
"7133",0.66139
"7134",0.35636
"7135",0.791015
"7136",0.63362
"7137",1.44365
"7138",0.42696
"7139",0.31709
"7140",0.354905
"7141",0.305185
"7142",0.25533
"7143",0.53594
"7144",0.139415
"7145",0.517195
"7146",0.421625
"7147",0.37378
"7148",0.202125
"7149",0.47085
"7150",0.30632
"7151",0.82969
"7152",0.34685
"7153",0.305805
"7154",0.30098
"7155",0.44771
"7156",0.347625
"7157",0.107215
"7158",0.0639
"7159",0.29093
"7160",0.303615
"7161",0.34928
"7162",0.00907
"7163",0.186585
"7164",0.279335
"7165",0.470045
"7166",0.288745
"7167",0.25346
"7168",0.34367
"7169",0.32371
"7170",0.251945
"7171",0.36934
"7172",0.303085
"7173",0.453805
"7174",0.364215
"7175",2.05008
"7176",0.440985
"7177",0.38246
"7178",0.354825
"7179",0.38249
"7180",0.667195
"7181",3.464785
"7182",2.746575
"7183",2.167395
"7184",1.879855
"7185",1.25538
"7186",0.684425
"7187",0.618185
"7188",0.93858
"7189",0.76359
"7190",0.282525
"7191",0.381195
"7192",0.281425
"7193",0.18547
"7194",0.27406
"7195",0.150585
"7196",0.21246
"7197",0.102865
"7198",0.264505
"7199",0.34896
"7200",0.322705
"7201",1.060385
"7202",0.60247
"7203",3.140835
"7204",0.607725
"7205",0.45304
"7206",0.265555
"7207",0.281235
"7208",0.37162
"7209",0.509125
"7210",0.70241
"7211",0.54497
"7212",0.29805
"7213",0.212085
"7214",0.13349
"7215",0.20295
"7216",0.47619
"7217",0.213725
"7218",0.07411
"7219",0.08496
"7220",0.087175
"7221",0.25346
"7222",0.00637
"7223",0.085245
"7224",0.209025
"7225",0.39242
"7226",0.03154
"7227",0.051425
"7228",0.142845
"7229",0.00282
"7230",0.182475
"7231",0.24465
"7232",0.163875
"7233",0.088
"7234",0.20735
"7235",0.106025
"7236",0.68895
"7237",0.285665
"7238",0.213225
"7239",0.025205
"7240",0.12434
"7241",0.07955
"7242",0.055225
"7243",0.140495
"7244",0.199895
"7245",0.102865
"7246",0.00422
"7247",0.410275
"7248",0.115205
"7249",0.05778
"7250",0.025565
"7251",0.15823
"7252",0.03655
"7253",0.45545
"7254",0.048915
"7255",0.206395
"7256",0.108185
"7257",0.7673
"7258",0.713985
"7259",2.980625
"7260",1.083865
"7261",0.51811
"7262",0.238065
"7263",0.34586
"7264",0.16971
"7265",0.182235
"7266",0.318605
"7267",0.237655
"7268",0.228175
"7269",0.222815
"7270",0.218495
"7271",0.184355
"7272",0.0746
"7273",0.185425
"7274",0.04493
"7275",0.04474
"7276",0.56708
"7277",0.16387
"7278",0.416025
"7279",0.001935
"7280",0.017305
"7281",0.38992
"7282",0.067435
"7283",0.02768
"7284",0.064875
"7285",0.416785
"7286",0.33163
"7287",0.87949
"7288",0.297195
"7289",0.221255
"7290",0.3112
"7291",0.303065
"7292",0.384605
"7293",0.31855
"7294",0.490075
"7295",0.29107
"7296",0.314175
"7297",0.20128
"7298",0.31659
"7299",0.310185
"7300",0.135965
"7301",0.61697
"7302",0.200685
"7303",0.21835
"7304",0.27489
"7305",0.8153
"7306",0.14367
"7307",0.497365
"7308",0.325235
"7309",0.11154
"7310",0.341655
"7311",0.66576
"7312",0.398915
"7313",0.59574
"7314",0.29384
"7315",0.53111
"7316",0.517115
"7317",0.67216
"7318",0.593645
"7319",0.25461
"7320",0.11161
"7321",0.2316
"7322",0.18911
"7323",0.254495
"7324",0.092025
"7325",0.00317
"7326",0.084385
"7327",0.22621
"7328",0.089675
"7329",0.00265
"7330",0.135435
"7331",0.749415
"7332",0.70196
"7333",0.56064
"7334",0.115875
"7335",0.27002
"7336",0.2373
"7337",0.025
"7338",0.810785
"7339",0.67222
"7340",0.195555
"7341",0.129605
"7342",0.141215
"7343",0.103165
"7344",0.052415
"7345",0.060375
"7346",0.143295
"7347",0.136505
"7348",0.19437
"7349",0.300785
"7350",0.363095
"7351",0.9778
"7352",0.78966
"7353",0.273245
"7354",0.269585
"7355",0.032345
"7356",0.003425
"7357",0.05861
"7358",0.655295
"7359",0.171755
"7360",0.035095
"7361",0.564145
"7362",0.1805
"7363",0.13261
"7364",0.371705
"7365",0.277255
"7366",0.23295
"7367",0.0826
"7368",0.113455
"7369",0.50829
"7370",0.14179
"7371",0.140435
"7372",0.534725
"7373",0.13565
"7374",0.071275
"7375",0.036815
"7376",0.108135
"7377",0.233055
"7378",0.06706
"7379",0.569925
"7380",0.049275
"7381",0.35047
"7382",0.248815
"7383",0.33286
"7384",0.26147
"7385",0.403395
"7386",0.265235
"7387",0.815355
"7388",0.36964
"7389",0.685885
"7390",0.253855
"7391",0.455655
"7392",0.27781
"7393",0.13672
"7394",0.24998
"7395",0.332905
"7396",0.033325
"7397",0.352095
"7398",0.101205
"7399",0.580585
"7400",0.23882
"7401",0.77516
"7402",0.14826
"7403",0.00274
"7404",0.26112
"7405",0.161785
"7406",0.18101
"7407",0.350525
"7408",0.235275
"7409",0.11113
"7410",0.41619
"7411",0.34442
"7412",0.33161
"7413",0.186045
"7414",0.30605
"7415",0.20928
"7416",0.033875
"7417",0.08261
"7418",0.048875
"7419",0.49356
"7420",0.23596
"7421",0.00408
"7422",0.005405
"7423",0.029075
"7424",0.00248
"7425",0.40559
"7426",0.16184
"7427",0.20514
"7428",0.0635
"7429",0.297365
"7430",0.02589
"7431",0.1169
"7432",0.328035
"7433",0.029985
"7434",0.212335
"7435",0.003445
"7436",0.01165
"7437",0.00247
"7438",0.004505
"7439",0.031895
"7440",0.004825
"7441",0.183615
"7442",0.26311
"7443",0.21671
"7444",0.054875
"7445",0.028515
"7446",0.04054
"7447",0.002295
"7448",0.1489
"7449",0.049335
"7450",0.295145
"7451",0.03816
"7452",0.026515
"7453",0.059545
"7454",0.15632
"7455",0.37804
"7456",0.12579
"7457",0.0658
"7458",0.1879
"7459",0.14587
"7460",0.13497
"7461",0.141775
"7462",0.56776
"7463",0.033285
"7464",0.210765
"7465",0.03817
"7466",0.388165
"7467",0.0663
"7468",0.751175
"7469",0.034945
"7470",0.002105
"7471",0.48083
"7472",0.087715
"7473",0.36116
"7474",0.245545
"7475",0.31899
"7476",0.31096
"7477",0.20763
"7478",0.23266
"7479",0.617465
"7480",0.138245
"7481",0.251215
"7482",0.21011
"7483",0.085975
"7484",0.027535
"7485",0.011235
"7486",0.03446
"7487",0.23501
"7488",0.218425
"7489",0.174005
"7490",0.451085
"7491",0.326525
"7492",0.002035
"7493",0.76199
"7494",0.55641
"7495",0.246805
"7496",0.2809
"7497",1.52466
"7498",0.48276
"7499",0.748455
"7500",0.329595
